fromUrl,toUrl,relationship,status
"/en-za/products/magnetic-separation-equipment/hmdn-coal-washing-special-magnetic-separator/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/magnetic-separation-equipment/hmdn-coal-washing-special-magnetic-separator/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/hump-magnet/","/en-za/industries/recycling-and-material-recovery/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/hump-magnet/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/hump-magnet/","/en-za/industries/food-processing/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/hump-magnet/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/kgla-series-rectifier-control-box/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/kgla-series-rectifier-control-box/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/kgla-series-rectifier-control-box/","/en-za/industries/aggregates-quarries-and-cement/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/kgla-series-rectifier-control-box/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/kgla-series-rectifier-control-box/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/kxb-mining-explosion-proof-electromagnetic-iron-remover-control-box/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/kxb-mining-explosion-proof-electromagnetic-iron-remover-control-box/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/kxb-mining-explosion-proof-electromagnetic-iron-remover-control-box/","/en-za/industries/aggregates-quarries-and-cement/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/kxb-mining-explosion-proof-electromagnetic-iron-remover-control-box/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/kxb-mining-explosion-proof-electromagnetic-iron-remover-control-box/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/magnetic-separation-equipment/ljk-type-magnetic-ore-special-iron-remover/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-separation-equipment/ljk-type-magnetic-ore-special-iron-remover/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-separation-equipment/ljk-type-magnetic-ore-special-iron-remover/","/en-za/industries/aggregates-quarries-and-cement/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-separation-equipment/ljk-type-magnetic-ore-special-iron-remover/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/magnetic-separation-equipment/ljk-type-magnetic-ore-special-iron-remover/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/magnetic-grid/","/en-za/industries/recycling-and-material-recovery/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/magnetic-grid/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/magnetic-grid/","/en-za/industries/food-processing/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/magnetic-grid/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/magnetic-separation-equipment/magnetic-head-pulley/","/en-za/industries/recycling-and-material-recovery/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-separation-equipment/magnetic-head-pulley/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-separation-equipment/magnetic-head-pulley/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-separation-equipment/magnetic-head-pulley/","/en-za/solutions/ferrous-metal-recovery/","product-to-solution","generated from product truth card"
"/en-za/products/magnetic-separation-equipment/magnetic-head-pulley/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/magnetic-rod/","/en-za/industries/recycling-and-material-recovery/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/magnetic-rod/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/magnetic-rod/","/en-za/industries/food-processing/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/magnetic-rod/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/magnetic-trap/","/en-za/industries/recycling-and-material-recovery/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/magnetic-trap/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/magnetic-trap/","/en-za/industries/food-processing/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/magnetic-trap/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/magnetic-separation-equipment/nct-type-concentrated-magnetic-separator/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-separation-equipment/nct-type-concentrated-magnetic-separator/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-separation-equipment/nct-type-concentrated-magnetic-separator/","/en-za/industries/aggregates-quarries-and-cement/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-separation-equipment/nct-type-concentrated-magnetic-separator/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/magnetic-separation-equipment/nct-type-concentrated-magnetic-separator/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/permanent-filter-bar-magnetic-neodymium-rod/","/en-za/industries/recycling-and-material-recovery/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/permanent-filter-bar-magnetic-neodymium-rod/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/permanent-filter-bar-magnetic-neodymium-rod/","/en-za/industries/food-processing/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/permanent-filter-bar-magnetic-neodymium-rod/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/permanent-overband-magnetic-separator/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/permanent-overband-magnetic-separator/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/permanent-overband-magnetic-separator/","/en-za/industries/aggregates-quarries-and-cement/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/permanent-overband-magnetic-separator/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/permanent-overband-magnetic-separator/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/magnetic-separation-equipment/qcg-wet-roller-magnetic-separator/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-separation-equipment/qcg-wet-roller-magnetic-separator/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-separation-equipment/qcg-wet-roller-magnetic-separator/","/en-za/solutions/ferrous-metal-recovery/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/qjz-mining-explosion-proof-permanent-magnet-iron-remover-control-box/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/qjz-mining-explosion-proof-permanent-magnet-iron-remover-control-box/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/qjz-mining-explosion-proof-permanent-magnet-iron-remover-control-box/","/en-za/industries/aggregates-quarries-and-cement/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/qjz-mining-explosion-proof-permanent-magnet-iron-remover-control-box/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/qjz-mining-explosion-proof-permanent-magnet-iron-remover-control-box/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rbcdb-explosion-proof-disc-type-electromagnetic-iron-remover/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rbcdb-explosion-proof-disc-type-electromagnetic-iron-remover/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rbcdb-explosion-proof-disc-type-electromagnetic-iron-remover/","/en-za/industries/aggregates-quarries-and-cement/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rbcdb-explosion-proof-disc-type-electromagnetic-iron-remover/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rbcdb-explosion-proof-disc-type-electromagnetic-iron-remover/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rbcdd-explosion-proof-electromagnetic-self-dumping-iron-remover/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rbcdd-explosion-proof-electromagnetic-self-dumping-iron-remover/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rbcdd-explosion-proof-electromagnetic-self-dumping-iron-remover/","/en-za/industries/aggregates-quarries-and-cement/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rbcdd-explosion-proof-electromagnetic-self-dumping-iron-remover/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rbcdd-explosion-proof-electromagnetic-self-dumping-iron-remover/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rbcyd-explosion-proof-permanent-magnet-self-dumping-iron-remover/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rbcyd-explosion-proof-permanent-magnet-self-dumping-iron-remover/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rbcyd-explosion-proof-permanent-magnet-self-dumping-iron-remover/","/en-za/industries/aggregates-quarries-and-cement/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rbcyd-explosion-proof-permanent-magnet-self-dumping-iron-remover/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rbcyd-explosion-proof-permanent-magnet-self-dumping-iron-remover/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcda-type-air-cooled-electromagnetic-iron-remover/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcda-type-air-cooled-electromagnetic-iron-remover/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcda-type-air-cooled-electromagnetic-iron-remover/","/en-za/industries/aggregates-quarries-and-cement/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcda-type-air-cooled-electromagnetic-iron-remover/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcda-type-air-cooled-electromagnetic-iron-remover/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdb-type-self-cooling-plate-electromagnetic-iron-remover/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdb-type-self-cooling-plate-electromagnetic-iron-remover/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdb-type-self-cooling-plate-electromagnetic-iron-remover/","/en-za/industries/aggregates-quarries-and-cement/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdb-type-self-cooling-plate-electromagnetic-iron-remover/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdb-type-self-cooling-plate-electromagnetic-iron-remover/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdc-type-air-cooled-self-dumping-electromagnetic-iron-remover/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdc-type-air-cooled-self-dumping-electromagnetic-iron-remover/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdc-type-air-cooled-self-dumping-electromagnetic-iron-remover/","/en-za/industries/aggregates-quarries-and-cement/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdc-type-air-cooled-self-dumping-electromagnetic-iron-remover/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdc-type-air-cooled-self-dumping-electromagnetic-iron-remover/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdd-type-self-cooling-self-dumping-electromagnetic-iron-remover/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdd-type-self-cooling-self-dumping-electromagnetic-iron-remover/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdd-type-self-cooling-self-dumping-electromagnetic-iron-remover/","/en-za/industries/aggregates-quarries-and-cement/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdd-type-self-cooling-self-dumping-electromagnetic-iron-remover/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdd-type-self-cooling-self-dumping-electromagnetic-iron-remover/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcde-type-oil-cooled-electromagnetic-iron-remover/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcde-type-oil-cooled-electromagnetic-iron-remover/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcde-type-oil-cooled-electromagnetic-iron-remover/","/en-za/industries/aggregates-quarries-and-cement/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcde-type-oil-cooled-electromagnetic-iron-remover/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcde-type-oil-cooled-electromagnetic-iron-remover/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdfj-type-forced-oil-circulation-self-dumping-electromagnetic-iron-remover/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdfj-type-forced-oil-circulation-self-dumping-electromagnetic-iron-remover/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdfj-type-forced-oil-circulation-self-dumping-electromagnetic-iron-remover/","/en-za/industries/aggregates-quarries-and-cement/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdfj-type-forced-oil-circulation-self-dumping-electromagnetic-iron-remover/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdfj-type-forced-oil-circulation-self-dumping-electromagnetic-iron-remover/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdf-oil-cooled-self-dumping-electromagnetic-iron-remover/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdf-oil-cooled-self-dumping-electromagnetic-iron-remover/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdf-oil-cooled-self-dumping-electromagnetic-iron-remover/","/en-za/industries/aggregates-quarries-and-cement/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdf-oil-cooled-self-dumping-electromagnetic-iron-remover/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcdf-oil-cooled-self-dumping-electromagnetic-iron-remover/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcps-self-dumping-disc-type-permanent-magnet-iron-remover/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcps-self-dumping-disc-type-permanent-magnet-iron-remover/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcps-self-dumping-disc-type-permanent-magnet-iron-remover/","/en-za/industries/aggregates-quarries-and-cement/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcps-self-dumping-disc-type-permanent-magnet-iron-remover/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcps-self-dumping-disc-type-permanent-magnet-iron-remover/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/magnetic-separation-equipment/rct-type-fully-magnetic-drum/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-separation-equipment/rct-type-fully-magnetic-drum/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-separation-equipment/rct-type-fully-magnetic-drum/","/en-za/solutions/ferrous-metal-recovery/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcya-type-inclined-pipeline-permanent-magnet-iron-remover/","/en-za/industries/recycling-and-material-recovery/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcya-type-inclined-pipeline-permanent-magnet-iron-remover/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcya-type-inclined-pipeline-permanent-magnet-iron-remover/","/en-za/industries/food-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcya-type-inclined-pipeline-permanent-magnet-iron-remover/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyb-type-permanent-magnet-manual-iron-remover/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyb-type-permanent-magnet-manual-iron-remover/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyb-type-permanent-magnet-manual-iron-remover/","/en-za/industries/aggregates-quarries-and-cement/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyb-type-permanent-magnet-manual-iron-remover/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyb-type-permanent-magnet-manual-iron-remover/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcydii-type-permanent-magnet-self-dumping-iron-remover/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcydii-type-permanent-magnet-self-dumping-iron-remover/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcydii-type-permanent-magnet-self-dumping-iron-remover/","/en-za/industries/aggregates-quarries-and-cement/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcydii-type-permanent-magnet-self-dumping-iron-remover/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcydii-type-permanent-magnet-self-dumping-iron-remover/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyd-type-permanent-magnet-self-dumping-iron-remover/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyd-type-permanent-magnet-self-dumping-iron-remover/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyd-type-permanent-magnet-self-dumping-iron-remover/","/en-za/industries/aggregates-quarries-and-cement/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyd-type-permanent-magnet-self-dumping-iron-remover/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyd-type-permanent-magnet-self-dumping-iron-remover/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcye-type-permanent-magnet-self-dumping-iron-remover/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcye-type-permanent-magnet-self-dumping-iron-remover/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcye-type-permanent-magnet-self-dumping-iron-remover/","/en-za/industries/aggregates-quarries-and-cement/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcye-type-permanent-magnet-self-dumping-iron-remover/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcye-type-permanent-magnet-self-dumping-iron-remover/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyf-type-vertical-pipeline-permanent-magnet-iron-remover/","/en-za/industries/recycling-and-material-recovery/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyf-type-vertical-pipeline-permanent-magnet-iron-remover/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyf-type-vertical-pipeline-permanent-magnet-iron-remover/","/en-za/industries/food-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyf-type-vertical-pipeline-permanent-magnet-iron-remover/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyg-type-pipeline-self-dumping-permanent-magnet-iron-remover/","/en-za/industries/recycling-and-material-recovery/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyg-type-pipeline-self-dumping-permanent-magnet-iron-remover/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyg-type-pipeline-self-dumping-permanent-magnet-iron-remover/","/en-za/industries/food-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyg-type-pipeline-self-dumping-permanent-magnet-iron-remover/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyp-type-permanent-magnet-manual-self-dumping-iron-remover/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyp-type-permanent-magnet-manual-self-dumping-iron-remover/","/en-za/industries/coal-handling-and-washing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyp-type-permanent-magnet-manual-self-dumping-iron-remover/","/en-za/industries/aggregates-quarries-and-cement/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyp-type-permanent-magnet-manual-self-dumping-iron-remover/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyp-type-permanent-magnet-manual-self-dumping-iron-remover/","/en-za/solutions/conveyor-protection/","product-to-solution","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/rcyz-type-pipeline-magnetic-filter/","/en-za/industries/recycling-and-material-recovery/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/rcyz-type-pipeline-magnetic-filter/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/rcyz-type-pipeline-magnetic-filter/","/en-za/industries/food-processing/","product-to-industry","generated from product truth card"
"/en-za/products/magnetic-components-and-filters/rcyz-type-pipeline-magnetic-filter/","/en-za/solutions/tramp-iron-removal/","product-to-solution","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyz-type-vertical-pipeline-permanent-magnet-iron-remover/","/en-za/industries/recycling-and-material-recovery/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyz-type-vertical-pipeline-permanent-magnet-iron-remover/","/en-za/industries/mining-and-mineral-processing/","product-to-industry","generated from product truth card"
"/en-za/products/suspended-and-self-unloading-iron-removers/rcyz-type-vertical-pipeline-permanent-magnet-iron-remover/","/en-za/industries/food-processing/","product-to-industry","generated from product truth card"
